,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,year_graduated,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Last_achievement_%,Achievement_above_100%_during3quartal,Best Performance,total leave,age2,age3,year_graduated2,total_rotation,in study,person level up,sick_vs_leaves,age when graduated,age when graduated2,age per dependencies,age married male,papa muda,papa muda per tanggungan,job_level_oh,person_level_oh
6132,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1991,Y,1,level_4,2.8,2013,4,2,3,0,9,0,103.59,2.0,1,9,ambis,2,new,5,finish,stay,leave,22,22,14.5,0,0,0.0,JG04,PG03
6133,JG04,1.22474487139159,PG03,1.22474487139159,1.80277563773199,RM_type_A,2,1989,N,0,level_4,3.09,2012,3,1,4,5,3,0,71.86,0.0,0,3,ambis,2,new,10,finish,stay,leave,23,23,31.0,0,0,0.0,JG04,PG03
6134,JG04,1.1180339887498998,PG03,1.1180339887498998,1.5556349186104,RM_type_C,1,1988,Y,1,level_4,3.0,2014,3,2,3,3,5,0,40.61,0.0,0,5,ambis,2,new,8,finish,stay,leave,26,26,16.0,32,32,16.0,JG04,PG03
6135,JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1989,Y,2,level_4,3.48,2011,5,2,3,5,2,0,66.41,1.0,1,2,ambis,2,new,10,finish,stay,leave,22,22,10.333333333333334,0,0,0.0,JG04,PG03
6136,JG04,1.4142135623731005,PG03,1.4142135623731005,1.22474487139159,RM_type_A,2,1989,Y,0,level_4,3.0,2014,3,2,2,1,14,0,81.33,0.0,0,14,ambis,2,new,5,finish,stay,leave,25,25,31.0,0,0,0.0,JG04,PG03
6137,JG04,1.3228756555323,PG03,1.3228756555323,0.5,RM_type_A,2,1986,Y,1,level_4,3.08,2010,6,4,3,1,1,0,59.95,0.0,0,1,ambis,2,new,8,finish,stay,leave,24,24,17.0,0,0,0.0,JG04,PG03
6138,JG04,1.58113883008419,PG03,1.58113883008419,1.1180339887498998,RM_type_B,1,1988,Y,0,level_4,3.16,2012,5,3,5,5,4,2,89.63,3.0,0,6,ambis,2,new,13,finish,stay,leave,24,24,32.0,32,32,32.0,JG04,PG03
6139,JG05,1.3527749258468702,PG05,1.3527749258468702,0.707106781186548,RM_type_A,2,1981,N,0,level_4,2.93,2005,12,6,8,7,2,1,57.57,0.0,0,3,non-ambis,3,new,21,finish,stay,leave,24,24,39.0,0,0,0.0,JG05,PG05
6140,JG04,1.3856406460551,PG03,1.3856406460551,1.1180339887498998,RM_type_A,2,1986,Y,2,level_4,3.19,2009,5,3,4,3,4,0,71.07,0.0,0,4,ambis,2,new,10,finish,stay,leave,23,23,11.333333333333334,0,0,0.0,JG04,PG03
6141,JG05,2.82842712474619,PG06,2.53377189186399,0.707106781186548,RM_type_A,1,1969,Y,3,level_4,3.18,2009,27,8,8,9,1,0,95.84,3.0,0,1,non-ambis,4,new,25,finish,up,leave,40,40,12.75,51,0,0.0,JG05,PG06
6142,JG04,1.58113883008419,PG03,1.58113883008419,1.1180339887498998,RM_type_A,2,1981,Y,1,level_4,2.81,2010,6,4,4,6,11,0,78.85,0.0,0,11,non-ambis,3,new,14,finish,stay,leave,29,29,19.5,0,0,0.0,JG04,PG03
6143,JG04,1.58113883008419,PG03,1.58113883008419,1.1180339887498998,RM_type_A,2,1987,Y,0,level_4,3.08,2008,6,3,4,10,6,0,74.65,1.0,0,6,ambis,2,new,17,finish,stay,leave,21,21,33.0,0,0,0.0,JG04,PG03
6144,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_B,2,1990,N,0,level_4,3.27,2013,3,2,2,2,5,0,74.14,0.0,0,5,ambis,2,new,6,finish,stay,leave,23,23,30.0,0,0,0.0,JG04,PG03
6145,JG05,2.82842712474619,PG06,2.82842712474619,1.22474487139159,RM_type_A,2,1964,Y,2,level_4,3.0,1989,29,11,7,3,10,0,74.66,2.0,0,10,non-ambis,5,old,21,finish,stay,leave,25,25,18.666666666666668,0,0,0.0,JG05,PG06
6146,JG04,2.82842712474619,PG04,2.12132034355964,1.58113883008419,RM_type_A,1,1978,Y,0,level_4,3.0,2001,16,7,10,0,8,1,77.27,0.0,0,9,non-ambis,3,new,17,finish,up,leave,23,23,42.0,42,0,0.0,JG04,PG04
6147,JG04,1.29228479833201,PG03,1.29228479833201,1.22474487139159,RM_type_A,2,1991,Y,1,level_4,3.31,2013,3,2,3,4,6,0,78.29,0.0,0,6,ambis,2,new,9,finish,stay,leave,22,22,14.5,0,0,0.0,JG04,PG03
6148,JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_B,2,1988,Y,1,level_4,3.28,2013,3,2,2,1,5,1,78.21,0.0,0,6,ambis,2,new,5,finish,stay,leave,25,25,16.0,0,0,0.0,JG04,PG03
6149,JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_B,2,1989,Y,1,level_4,3.04,2012,3,2,2,2,9,4,71.58,0.0,0,13,ambis,2,new,6,finish,stay,leave,23,23,15.5,0,0,0.0,JG04,PG03
6150,JG04,1.58113883008419,PG03,1.58113883008419,1.22474487139159,RM_type_B,2,1986,Y,1,level_4,3.08,2009,5,3,2,1,6,1,86.57,2.0,0,7,ambis,2,new,6,finish,stay,leave,23,23,17.0,0,0,0.0,JG04,PG03
6151,JG04,2.34520787991171,PG04,1.58113883008419,1.22474487139159,RM_type_A,1,1980,Y,3,level_4,3.0,2003,15,7,9,0,7,4,87.9,2.0,0,11,non-ambis,3,new,16,finish,up,leave,23,23,10.0,40,0,0.0,JG04,PG04
6152,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_B,1,1986,Y,1,level_4,3.26,2007,3,2,2,2,5,0,69.91,0.0,0,5,ambis,2,new,6,finish,stay,leave,21,21,17.0,34,0,0.0,JG04,PG03
6153,JG04,1.58113883008419,PG03,1.58113883008419,0.707106781186548,RM_type_A,2,1986,Y,1,level_4,3.13,2009,5,4,5,3,5,0,106.21,3.0,1,5,ambis,2,new,12,finish,stay,leave,23,23,17.0,0,0,0.0,JG04,PG03
6154,JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,2,1988,N,0,level_4,3.43,2011,3,2,4,0,4,0,67.62,0.0,0,4,ambis,2,new,6,finish,stay,leave,23,23,32.0,0,0,0.0,JG04,PG03
6155,JG04,2.19772609758359,PG04,1.0,1.22474487139159,RM_type_A,1,1978,Y,2,level_4,3.0,2004,15,5,8,0,6,5,92.25,2.0,0,11,non-ambis,3,new,13,finish,up,leave,26,26,14.0,42,0,0.0,JG04,PG04
6156,JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,2,1989,N,0,level_4,3.0,2016,4,4,5,0,3,0,59.31,0.0,0,3,ambis,2,new,9,finish,stay,leave,27,27,31.0,0,0,0.0,JG04,PG03
6157,JG04,2.17944947177034,PG04,1.22474487139159,1.7549928774784198,RM_type_A,1,1983,Y,1,level_4,3.24,2005,13,4,5,2,8,6,28.21,0.0,0,14,non-ambis,3,new,11,finish,up,leave,22,22,18.5,37,0,0.0,JG04,PG04
6158,JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,1,1987,Y,0,level_4,2.97,2011,3,3,4,0,8,7,76.8,0.0,1,15,ambis,2,new,7,finish,stay,leave,24,24,33.0,33,0,0.0,JG04,PG03
6159,JG04,1.0816653826392,PG03,1.0816653826392,0.574456264653803,RM_type_B,2,1984,Y,2,level_4,3.11,2008,3,2,2,0,9,10,26.79,0.0,0,19,non-ambis,3,new,4,finish,stay,sick,24,24,12.0,0,0,0.0,JG04,PG03
6160,JG04,1.3228756555323,PG03,1.3228756555323,1.8248287590894696,RM_type_A,2,1988,Y,0,level_4,2.92,2012,3,1,3,0,3,7,66.76,0.0,0,10,ambis,2,new,4,finish,stay,sick,24,24,32.0,0,0,0.0,JG04,PG03
6161,JG04,1.3228756555323,PG03,1.3228756555323,0.574456264653803,RM_type_A,2,1986,N,0,level_4,3.29,2010,4,3,4,0,9,1,78.34,0.0,0,10,ambis,2,new,7,finish,stay,leave,24,24,34.0,0,0,0.0,JG04,PG03
6162,JG04,1.0816653826392,PG03,1.0816653826392,0.574456264653803,RM_type_B,2,1986,N,0,level_4,2.97,2011,3,3,2,0,5,2,42.19,0.0,0,7,ambis,2,new,5,finish,stay,leave,25,25,34.0,0,0,0.0,JG04,PG03
6163,JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_C,1,1983,Y,2,level_4,3.11,2012,4,2,3,0,3,9,98.31,1.0,0,12,non-ambis,3,new,5,finish,stay,sick,29,29,12.333333333333334,37,0,0.0,JG04,PG03
6164,JG04,1.0816653826392,PG03,1.0816653826392,1.7549928774784198,RM_type_B,2,1987,N,0,level_4,3.1,2011,4,2,3,0,0,8,55.02,0.0,0,8,ambis,2,new,5,finish,stay,sick,24,24,33.0,0,0,0.0,JG04,PG03
6165,JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_A,2,1985,Y,2,level_4,3.02,2009,6,3,5,5,4,0,88.52,1.0,0,4,ambis,2,new,13,finish,stay,leave,24,24,11.666666666666666,0,0,0.0,JG04,PG03
6166,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_B,2,1990,Y,1,level_4,3.45,2013,3,2,2,0,3,1,76.62,0.0,0,4,ambis,2,new,4,finish,stay,leave,23,23,15.0,0,0,0.0,JG04,PG03
6167,JG05,1.1180339887498998,PG05,1.1180339887498998,0.707106781186548,RM_type_A,2,1965,Y,2,level_4,3.0,1992,25,7,8,2,0,0,102.96,3.0,0,0,non-ambis,4,old,17,finish,stay,sama,27,27,18.333333333333332,0,0,0.0,JG05,PG05
6168,JG04,2.34520787991171,PG04,1.58113883008419,0.0,RM_type_A,2,1977,Y,3,level_4,3.0,2002,16,7,7,22,9,0,94.4,2.0,1,9,non-ambis,3,new,36,finish,up,leave,25,25,10.75,0,0,0.0,JG04,PG04
6169,JG04,1.5556349186104,PG03,1.5556349186104,1.22474487139159,RM_type_A,2,1988,Y,1,level_4,3.04,2010,6,3,4,16,3,4,80.65,0.0,0,7,ambis,2,new,23,finish,stay,sick,22,22,16.0,0,0,0.0,JG04,PG03
6170,JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_A,2,1982,Y,2,level_4,2.78,2004,6,3,4,6,2,0,86.91,1.0,0,2,non-ambis,3,new,13,finish,stay,leave,22,22,12.666666666666666,0,0,0.0,JG04,PG03
6171,JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_A,2,1983,Y,2,level_4,3.03,2006,6,3,4,0,7,2,104.07,3.0,0,9,non-ambis,3,new,7,finish,stay,leave,23,23,12.333333333333334,0,0,0.0,JG04,PG03
6172,JG05,1.4422205101856005,PG06,0.0,1.58113883008419,RM_type_A,1,1977,Y,2,level_4,3.68,2000,17,11,11,0,4,2,60.36,0.0,0,6,non-ambis,3,new,22,finish,up,leave,23,23,14.333333333333334,43,0,0.0,JG05,PG06
6173,JG05,1.4422205101856005,PG06,0.0,1.22474487139159,RM_type_A,2,1976,Y,2,level_4,3.05,2000,18,11,10,0,6,0,115.2,3.0,0,6,non-ambis,3,new,21,finish,up,leave,24,24,14.666666666666666,0,0,0.0,JG05,PG06
6174,JG04,2.6925824035672496,PG04,2.0,0.707106781186548,RM_type_A,1,1986,Y,1,level_4,3.0,2008,7,4,3,1,2,0,62.2,0.0,0,2,ambis,2,new,8,finish,up,leave,22,22,17.0,34,0,0.0,JG04,PG04
6175,JG05,2.82842712474619,PG06,2.34520787991171,1.22474487139159,RM_type_A,2,1973,Y,3,level_4,3.17,1998,20,12,9,0,4,0,67.81,0.0,0,4,non-ambis,4,old,21,finish,up,leave,25,25,11.75,0,0,0.0,JG05,PG06
6176,JG04,2.82842712474619,PG04,2.12132034355964,0.707106781186548,RM_type_A,2,1979,Y,0,level_4,3.03,2002,16,10,8,0,11,1,67.02,0.0,1,12,non-ambis,3,new,18,finish,up,leave,23,23,41.0,0,0,0.0,JG04,PG04
6177,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_B,2,1989,Y,1,level_4,2.86,2011,3,2,2,0,4,0,60.02,0.0,1,4,ambis,2,new,4,finish,stay,leave,22,22,15.5,0,0,0.0,JG04,PG03
6178,JG05,0.91104335791443,PG05,0.91104335791443,1.22474487139159,RM_type_C,1,1974,Y,2,level_4,3.25,1999,22,9,7,0,4,2,102.72,3.0,0,6,non-ambis,4,old,16,finish,stay,leave,25,25,15.333333333333334,46,0,0.0,JG05,PG05
6179,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_B,1,1983,N,0,level_4,3.66,2013,3,2,2,0,7,0,54.67,0.0,0,7,non-ambis,3,new,4,finish,stay,leave,30,30,37.0,0,0,0.0,JG04,PG03
6180,JG05,0.91104335791443,PG05,0.91104335791443,1.22474487139159,RM_type_A,1,1981,Y,2,level_4,3.36,2003,16,9,8,0,6,0,77.6,0.0,0,6,non-ambis,3,new,17,finish,stay,leave,22,22,13.0,39,0,0.0,JG05,PG05
6181,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,2,1985,Y,1,level_4,3.34,2008,6,6,4,1,12,2,121.56,3.0,0,14,ambis,2,new,11,finish,stay,leave,23,23,17.5,0,0,0.0,JG04,PG03
6182,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,1,1986,Y,0,level_4,3.15,2007,6,4,4,0,3,0,76.36,0.0,0,3,ambis,2,new,8,finish,stay,leave,21,21,34.0,34,0,0.0,JG04,PG03
6183,JG05,2.82842712474619,PG06,2.34520787991171,1.22474487139159,RM_type_A,2,1981,Y,1,level_4,3.03,2003,14,9,7,0,7,0,119.86,3.0,0,7,non-ambis,3,new,16,finish,up,leave,22,22,19.5,0,0,0.0,JG05,PG06
6184,JG04,1.58113883008419,PG03,1.58113883008419,0.707106781186548,RM_type_A,1,1987,Y,3,level_4,2.82,2010,6,4,5,0,4,0,56.39,0.0,0,4,ambis,2,new,9,finish,stay,leave,23,23,8.25,33,0,0.0,JG04,PG03
6185,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_B,2,1988,Y,1,level_4,3.32,2011,2,2,2,0,6,1,51.54,0.0,0,7,ambis,2,new,4,finish,stay,leave,23,23,16.0,0,0,0.0,JG04,PG03
6186,JG05,1.3527749258468702,PG05,1.3527749258468702,0.707106781186548,RM_type_C,1,1986,Y,2,level_4,3.0,2007,7,4,2,1,3,1,95.75,3.0,0,4,ambis,2,new,7,finish,stay,leave,21,21,11.333333333333334,34,0,0.0,JG05,PG05
6187,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,1,1983,Y,2,level_4,3.51,2006,6,4,4,2,0,0,76.21,0.0,0,0,non-ambis,3,new,10,finish,stay,sama,23,23,12.333333333333334,37,0,0.0,JG04,PG03
6188,JG04,1.0816653826392,PG03,1.0816653826392,0.2828427124746189,RM_type_A,1,1988,Y,1,level_4,3.14,2010,6,5,5,2,8,1,70.8,0.0,0,9,ambis,2,new,12,finish,stay,leave,22,22,16.0,32,32,16.0,JG04,PG03
6189,JG04,1.0816653826392,PG03,1.0816653826392,1.58113883008419,RM_type_A,2,1985,Y,1,level_4,2.67,2008,4,3,5,1,2,0,70.83,0.0,0,2,ambis,2,new,9,finish,stay,leave,23,23,17.5,0,0,0.0,JG04,PG03
6190,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1991,Y,1,level_4,3.2,2014,3,2,3,0,1,0,64.73,0.0,0,1,ambis,2,new,5,finish,stay,leave,23,23,14.5,0,0,0.0,JG04,PG03
6191,JG04,1.3228756555323,PG03,1.3228756555323,1.58113883008419,RM_type_A,2,1985,Y,1,level_4,3.02,2007,4,2,3,0,3,0,55.61,0.0,0,3,ambis,2,new,5,finish,stay,leave,22,22,17.5,0,0,0.0,JG04,PG03
6192,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,1,1987,Y,1,level_4,3.25,2010,6,4,4,0,0,0,71.97,0.0,0,0,ambis,2,new,8,finish,stay,sama,23,23,16.5,33,0,0.0,JG04,PG03
6193,JG04,1.29228479833201,PG03,1.29228479833201,0.9591663046625442,RM_type_A,2,1989,Y,1,level_4,3.04,2011,5,3,3,0,7,0,65.33,0.0,0,7,ambis,2,new,6,finish,stay,leave,22,22,15.5,0,0,0.0,JG04,PG03
6194,JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_A,2,1988,Y,0,level_4,3.5,2010,5,2,2,1,6,0,61.03,0.0,0,6,ambis,2,new,5,finish,stay,leave,22,22,32.0,0,0,0.0,JG04,PG03
6195,JG04,1.3228756555323,PG03,1.3228756555323,0.8660254037844392,RM_type_A,1,1983,Y,2,level_4,3.21,2007,5,3,3,2,3,0,87.22,1.0,0,3,non-ambis,3,new,8,finish,stay,leave,24,24,12.333333333333334,37,0,0.0,JG04,PG03
6196,JG04,1.3228756555323,PG03,1.3228756555323,1.58113883008419,RM_type_C,1,1986,Y,1,level_4,3.29,2008,6,4,4,0,7,3,59.42,0.0,0,10,ambis,2,new,8,finish,stay,leave,22,22,17.0,34,0,0.0,JG04,PG03
6197,JG04,2.82842712474619,PG04,2.12132034355964,1.22474487139159,RM_type_A,2,1978,Y,3,level_4,2.61,2002,14,8,5,0,3,0,74.68,0.0,0,3,non-ambis,3,new,13,finish,up,leave,24,24,10.5,0,0,0.0,JG04,PG04
6198,JG04,1.0816653826392,PG03,1.0816653826392,0.2828427124746189,RM_type_B,1,1989,Y,1,level_4,3.04,2011,5,4,6,2,5,0,77.18,0.0,0,5,ambis,2,new,12,finish,stay,leave,22,22,15.5,31,31,15.5,JG04,PG03
6199,JG04,1.29228479833201,PG03,1.29228479833201,1.22474487139159,RM_type_A,1,1984,Y,2,level_4,3.34,2006,6,3,3,0,4,0,81.25,0.0,0,4,non-ambis,3,new,6,finish,stay,leave,22,22,12.0,36,0,0.0,JG04,PG03
6200,JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_A,2,1987,Y,2,level_4,2.94,2010,5,3,3,0,5,0,105.21,3.0,0,5,ambis,2,new,6,finish,stay,leave,23,23,11.0,0,0,0.0,JG04,PG03
6201,JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_C,1,1986,Y,1,level_4,3.48,2008,5,4,3,0,3,1,84.25,0.0,0,4,ambis,2,new,7,finish,stay,leave,22,22,17.0,34,0,0.0,JG04,PG03
6202,JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,1,1986,Y,2,level_4,3.17,2009,5,2,2,0,2,0,69.44,0.0,0,2,ambis,2,new,4,finish,stay,leave,23,23,11.333333333333334,34,0,0.0,JG04,PG03
6203,JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,2,1989,Y,0,level_4,2.85,2011,4,2,3,0,3,0,70.26,0.0,1,3,ambis,2,new,5,finish,stay,leave,22,22,31.0,0,0,0.0,JG04,PG03
6204,JG04,2.43310501211929,PG04,1.0,1.58113883008419,RM_type_A,1,1981,Y,2,level_4,3.22,2003,16,5,8,0,12,2,77.26,0.0,0,14,non-ambis,3,new,13,finish,up,leave,22,22,13.0,39,0,0.0,JG04,PG04
6205,JG04,1.3228756555323,PG03,1.3228756555323,2.10237960416286,RM_type_A,1,1983,Y,2,level_4,3.4,2005,6,2,4,0,9,4,53.62,0.0,0,13,non-ambis,3,new,6,finish,stay,leave,22,22,12.333333333333334,37,0,0.0,JG04,PG03
6206,JG04,1.0816653826392,PG03,1.0816653826392,1.6062378404209,RM_type_B,2,1990,Y,0,level_4,3.55,2011,3,1,2,0,7,0,79.37,0.0,0,7,ambis,2,new,3,finish,stay,leave,21,21,30.0,0,0,0.0,JG04,PG03
6207,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_B,2,1988,N,0,level_4,3.24,2011,6,3,3,0,11,0,81.39,0.0,0,11,ambis,2,new,6,finish,stay,leave,23,23,32.0,0,0,0.0,JG04,PG03
6208,JG05,2.82842712474619,PG06,2.34520787991171,1.5556349186104,RM_type_A,1,1974,Y,3,level_4,2.85,2006,25,10,8,0,1,6,66.31,0.0,0,7,non-ambis,4,new,18,finish,up,sick,32,32,11.5,46,0,0.0,JG05,PG06
6209,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1985,Y,1,level_4,2.94,2008,6,3,2,0,11,0,66.11,0.0,0,11,ambis,2,new,5,finish,stay,leave,23,23,17.5,0,0,0.0,JG04,PG03
6210,JG04,1.3228756555323,PG03,1.3228756555323,1.80277563773199,RM_type_A,2,1990,Y,2,level_4,3.23,2011,6,2,4,0,10,1,83.24,0.0,0,11,ambis,2,new,6,finish,stay,leave,21,21,10.0,0,0,0.0,JG04,PG03
6211,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1987,Y,1,level_4,3.08,2009,6,3,4,0,3,1,64.41,0.0,0,4,ambis,2,new,7,finish,stay,leave,22,22,16.5,0,0,0.0,JG04,PG03
6212,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,2,1990,Y,0,level_4,3.68,2013,3,2,3,0,7,2,65.85,0.0,0,9,ambis,2,new,5,finish,stay,leave,23,23,30.0,0,0,0.0,JG04,PG03
6213,JG04,1.3228756555323,PG03,1.3228756555323,0.648074069840786,RM_type_A,1,1988,Y,0,level_4,3.18,2010,6,3,2,3,2,0,86.45,1.0,0,2,ambis,2,new,8,finish,stay,leave,22,22,32.0,32,32,32.0,JG04,PG03
6214,JG04,1.1916375287813,PG03,1.1916375287813,0.707106781186548,RM_type_A,2,1990,Y,0,level_4,3.46,2012,4,3,4,0,5,7,75.45,0.0,0,12,ambis,2,new,7,finish,stay,sick,22,22,30.0,0,0,0.0,JG04,PG03
6215,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,1,1983,Y,1,level_4,3.24,2006,6,2,3,1,8,11,81.35,0.0,0,19,non-ambis,3,new,6,finish,stay,sick,23,23,18.5,37,0,0.0,JG04,PG03
6216,JG04,1.58113883008419,PG03,1.58113883008419,1.47309198626562,RM_type_A,2,1984,Y,1,level_4,2.85,2006,6,3,5,11,5,0,47.98,0.0,0,5,non-ambis,3,new,19,finish,stay,leave,22,22,18.0,0,0,0.0,JG04,PG03
6217,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,2,1983,Y,1,level_4,2.75,2007,6,4,5,1,5,0,101.3,3.0,0,5,non-ambis,3,new,10,finish,stay,leave,24,24,18.5,0,0,0.0,JG04,PG03
6218,JG04,1.29228479833201,PG03,1.29228479833201,1.22474487139159,RM_type_B,2,1986,N,0,level_4,3.0,2009,5,3,2,0,0,0,92.62,3.0,0,0,ambis,2,new,5,finish,stay,sama,23,23,34.0,0,0,0.0,JG04,PG03
6219,JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_A,1,1985,N,0,level_4,3.0,2009,6,3,4,0,2,0,94.28,3.0,1,2,ambis,2,new,7,finish,stay,leave,24,24,35.0,0,0,0.0,JG04,PG03
6220,JG04,1.29228479833201,PG03,1.29228479833201,1.58113883008419,RM_type_A,2,1989,Y,0,level_4,3.47,2012,3,2,2,1,5,0,67.33,0.0,0,5,ambis,2,new,5,finish,stay,leave,23,23,31.0,0,0,0.0,JG04,PG03
6221,JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_A,1,1986,Y,0,level_4,3.25,2010,5,3,4,0,4,2,99.66,3.0,0,6,ambis,2,new,7,finish,stay,leave,24,24,34.0,34,0,0.0,JG04,PG03
6222,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1986,Y,0,level_4,3.07,2009,6,3,3,0,4,0,49.74,0.0,0,4,ambis,2,new,6,finish,stay,leave,23,23,34.0,0,0,0.0,JG04,PG03
6223,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_B,1,1990,Y,0,level_4,3.09,2011,4,3,4,1,0,1,89.46,2.0,1,1,ambis,2,new,8,finish,stay,sick,21,21,30.0,30,30,30.0,JG04,PG03
6224,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_C,2,1986,Y,0,level_4,3.35,2010,6,3,4,0,3,0,88.14,2.0,0,3,ambis,2,new,7,finish,stay,leave,24,24,34.0,0,0,0.0,JG04,PG03
6225,JG04,1.29228479833201,PG03,1.29228479833201,1.1180339887498998,RM_type_B,2,1989,Y,0,level_4,3.14,2011,4,3,3,0,5,0,87.62,1.0,0,5,ambis,2,new,6,finish,stay,leave,22,22,31.0,0,0,0.0,JG04,PG03
6226,JG04,1.3856406460551,PG03,1.3856406460551,1.8708286933869696,RM_type_B,2,1988,Y,2,level_4,3.13,2011,5,2,3,0,11,0,81.56,0.0,0,11,ambis,2,new,5,finish,stay,leave,23,23,10.666666666666666,0,0,0.0,JG04,PG03
6227,JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,2,1989,N,0,level_4,3.14,2012,4,2,3,0,5,4,57.95,0.0,0,9,ambis,2,new,5,finish,stay,leave,23,23,31.0,0,0,0.0,JG04,PG03
6228,JG04,1.58113883008419,PG03,1.58113883008419,1.22474487139159,RM_type_A,2,1989,Y,1,level_4,3.14,2011,5,2,4,0,9,1,81.59,0.0,0,10,ambis,2,new,6,finish,stay,leave,22,22,15.5,0,0,0.0,JG04,PG03
6229,JG04,1.3228756555323,PG03,1.3228756555323,1.58113883008419,RM_type_A,1,1987,Y,2,level_4,3.06,2009,4,2,2,0,10,2,71.71,0.0,0,12,ambis,2,new,4,finish,stay,leave,22,22,11.0,33,0,0.0,JG04,PG03
6230,JG04,2.39791576165636,PG04,1.22474487139159,2.67768556779918,RM_type_C,1,1979,Y,2,level_4,3.23,2001,17,7,11,0,12,5,92.58,3.0,0,17,non-ambis,3,new,18,finish,up,leave,22,22,13.666666666666666,41,0,0.0,JG04,PG04
6231,JG04,1.2569805089976498,PG03,1.2569805089976498,1.8708286933869696,RM_type_B,1,1990,Y,2,level_4,3.0,2013,4,1,2,0,7,2,73.12,0.0,0,9,ambis,2,new,3,finish,stay,leave,23,23,10.0,30,30,10.0,JG04,PG03
6232,JG04,1.58113883008419,PG03,1.58113883008419,1.58113883008419,RM_type_B,2,1984,Y,2,level_4,3.03,2008,6,3,3,0,11,3,57.97,0.0,1,14,non-ambis,3,new,6,finish,stay,leave,24,24,12.0,0,0,0.0,JG04,PG03
6233,JG04,1.3228756555323,PG03,1.3228756555323,2.12132034355964,RM_type_A,1,1987,Y,1,level_4,3.62,2009,6,2,5,0,11,2,73.05,0.0,0,13,ambis,2,new,7,finish,stay,leave,22,22,16.5,33,0,0.0,JG04,PG03
6234,JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_A,1,1988,Y,3,level_4,3.41,2012,6,3,5,0,8,1,79.38,0.0,0,9,ambis,2,new,8,finish,stay,leave,24,24,8.0,32,32,8.0,JG04,PG03
6235,JG04,1.3228756555323,PG03,1.3228756555323,1.9364916731037096,RM_type_A,1,1989,N,0,level_4,3.0,2012,4,2,3,0,7,0,84.35,0.0,0,7,ambis,2,new,5,finish,stay,leave,23,23,31.0,0,0,0.0,JG04,PG03
